TransmChainNb,Generation,TrialOrder,TrialName,TestingPhase,Name,Sex,AgeMonth,Square1,Square2,Square3,Square4,Square5,Square6,Square7,Square8,Square9,Square10,Square11,Square12,Square13,Square14,Square15,Square16,Touch1,Touch2,Touch3,Touch4,RT1,RT2,RT3,RT4
1,12,20,1,Random,BARNABE,male,77,Red,White,Red,Red,White,White,White,White,White,White,White,White,White,White,White,Red,3,4,7,1,250.00,710.94,1187.50,1640.63
1,12,21,1,Random,BARNABE,male,77,White,White,White,White,White,White,White,White,White,Red,White,Red,Red,White,White,Red,12,16,10,15,62.50,589.84,921.88,1191.41
1,12,22,1,Random,BARNABE,male,77,White,White,Red,White,Red,White,White,White,Red,Red,White,White,White,White,White,White,3,10,5,9,39.06,238.28,488.28,718.75
1,12,23,1,Random,BARNABE,male,77,Red,White,White,White,White,White,Red,Red,White,White,White,White,White,White,Red,White,8,7,12,15,89.84,257.81,757.81,1000.00
1,12,24,1,Random,BARNABE,male,77,Red,White,White,White,White,White,White,Red,White,Red,White,White,White,White,Red,White,8,10,12,15,50.78,312.50,609.38,1152.34
1,12,25,1,Random,BARNABE,male,77,White,White,White,White,White,White,Red,Red,Red,White,White,White,White,Red,White,White,8,7,10,13,31.25,199.22,750.00,1312.50
1,12,26,1,Random,BARNABE,male,77,White,White,Red,White,White,White,White,White,Red,White,White,Red,White,White,White,Red,12,13,9,16,699.22,1011.72,1371.09,2140.63
1,12,27,1,Random,BARNABE,male,77,Red,White,White,White,Red,White,Red,White,White,White,White,White,Red,White,White,White,1,7,5,9,89.84,339.84,613.28,832.03
1,12,28,1,Random,BARNABE,male,77,Red,White,Red,White,White,White,White,White,White,White,White,White,White,Red,White,Red,3,1,12,11,89.84,308.59,929.69,1250.00
1,12,29,1,Random,BARNABE,male,77,White,White,White,Red,White,Red,Red,Red,White,White,White,White,White,White,White,White,4,8,7,6,210.94,398.44,679.69,921.88
1,12,30,1,Random,BARNABE,male,77,White,White,Red,Red,Red,White,White,White,White,Red,White,White,White,White,White,White,13,3,6,5,210.94,398.44,929.69,1230.47
1,12,31,1,Random,BARNABE,male,77,White,White,White,Red,White,White,White,White,White,Red,White,Red,Red,White,White,White,12,16,15,4,761.72,1441.41,1921.88,2781.25
1,12,32,1,Random,BARNABE,male,77,Red,Red,White,White,White,White,White,White,White,Red,White,White,White,White,White,Red,2,1,6,10,117.19,320.31,667.97,898.44
1,12,33,1,Random,BARNABE,male,77,White,White,Red,White,White,White,White,White,White,Red,Red,White,White,White,White,Red,3,10,11,12,39.06,250.00,500.00,718.75
1,12,34,1,Random,BARNABE,male,77,White,Red,White,White,Red,White,White,White,Red,White,White,Red,White,White,White,White,2,5,9,12,27.34,187.50,449.22,769.53
1,12,35,1,Random,BARNABE,male,77,Red,White,Red,White,White,Red,White,White,White,White,White,Red,White,White,White,White,3,6,1,12,89.84,199.22,460.94,839.84
1,12,36,1,Random,BARNABE,male,77,White,White,Red,White,White,Red,White,White,White,Red,Red,White,White,White,White,White,3,12,11,10,78.13,578.13,808.59,1148.44
1,12,37,1,Random,BARNABE,male,77,White,White,Red,White,White,Red,White,White,Red,Red,White,White,White,White,White,White,3,6,10,9,50.78,199.22,437.50,718.75
1,12,38,1,Random,BARNABE,male,77,White,White,Red,White,White,White,White,Red,Red,White,White,White,Red,White,White,White,3,8,7,9,89.84,277.34,527.34,777.34
1,12,39,1,Random,BARNABE,male,77,White,Red,Red,White,Red,White,White,White,White,White,White,White,White,White,Red,White,3,2,5,9,78.13,238.28,468.75,808.59
1,12,40,1,Random,BARNABE,male,77,Red,White,White,White,White,Red,Red,White,White,White,Red,White,White,White,White,White,7,11,6,1,46.88,238.28,488.28,820.31
1,12,41,1,Random,BARNABE,male,77,Red,Red,White,White,White,White,White,Red,White,White,White,White,White,Red,White,White,2,1,8,11,31.25,199.22,500.00,871.09
1,12,42,1,Random,BARNABE,male,77,White,White,Red,White,White,White,White,White,Red,White,Red,White,White,White,Red,White,3,9,14,10,191.41,718.75,1000.00,1300.78
1,12,43,1,Random,BARNABE,male,77,White,Red,Red,White,White,Red,White,White,White,White,White,Red,White,White,White,White,3,6,2,12,109.38,289.06,539.06,828.13
1,12,44,1,Random,BARNABE,male,77,White,White,Red,Red,White,White,White,White,White,Red,White,Red,White,White,White,White,3,10,12,16,300.78,500.00,1078.13,1437.50
1,12,45,1,Random,BARNABE,male,77,Red,Red,Red,White,White,White,White,White,White,White,White,White,White,White,Red,White,3,2,1,5,27.34,187.50,410.16,660.16
1,12,46,1,Random,BARNABE,male,77,White,White,White,White,White,Red,White,Red,White,Red,White,Red,White,White,White,White,8,12,7,6,128.91,667.97,937.50,1308.59
1,12,47,1,Random,BARNABE,male,77,White,White,White,Red,White,White,Red,White,White,Red,White,White,White,Red,White,White,4,10,11,14,199.22,1070.31,1667.97,2039.06
1,12,48,1,Random,BARNABE,male,77,Red,White,White,White,White,White,White,Red,White,White,White,Red,White,White,White,Red,8,16,12,15,50.78,468.75,671.88,1308.59
1,12,49,1,Random,BARNABE,male,77,White,Red,White,White,White,White,Red,White,White,White,White,White,Red,White,Red,White,2,7,6,10,62.50,261.72,500.00,730.47
1,12,50,1,Random,BARNABE,male,77,White,Red,Red,White,White,White,White,White,White,White,White,White,White,Red,Red,White,3,2,6,10,179.69,367.19,828.13,1027.34
1,12,1,5,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,10,9,14,13,109.38,359.38,832.03,1140.63
1,12,2,36,Test,BARNABE,male,77,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,White,White,13,3,4,7,62.50,222.66,472.66,722.66
1,12,3,18,Test,BARNABE,male,77,White,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,Red,White,2,6,10,12,62.50,250.00,542.97,1082.03
1,12,4,39,Test,BARNABE,male,77,Red,White,White,White,Red,White,White,White,Red,White,White,White,Red,White,White,White,1,5,9,14,89.84,417.97,636.72,1136.72
1,12,5,26,Test,BARNABE,male,77,White,White,White,White,White,White,White,Red,White,White,White,Red,White,White,Red,Red,8,11,12,16,199.22,511.72,730.47,1000.00
1,12,6,29,Test,BARNABE,male,77,White,White,White,White,Red,Red,Red,Red,White,White,White,White,White,White,White,White,7,8,6,5,179.69,398.44,617.19,867.19
1,12,7,42,Test,BARNABE,male,77,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,White,White,3,4,7,8,70.31,269.53,488.28,660.16
1,12,8,21,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,8,10,9,14,113.28,312.50,703.13,980.47
1,12,9,24,Test,BARNABE,male,77,White,White,White,White,White,White,White,Red,Red,White,White,White,Red,Red,White,White,8,14,13,16,468.75,769.53,1070.31,1437.50
1,12,10,1,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,Red,14,16,15,13,58.59,386.72,589.84,937.50
1,12,11,38,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,Red,White,Red,Red,Red,White,11,15,14,13,11.72,222.66,832.03,1089.84
1,12,12,15,Test,BARNABE,male,77,White,White,White,Red,White,White,Red,White,White,Red,White,White,White,Red,White,White,7,4,11,10,199.22,398.44,730.47,968.75
1,12,13,33,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,Red,14,16,15,13,58.59,339.84,527.34,839.84
1,12,14,3,Test,BARNABE,male,77,White,White,White,White,White,White,White,Red,White,White,White,Red,Red,White,Red,White,8,12,16,15,46.88,167.97,687.50,988.28
1,12,15,48,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,Red,White,Red,Red,Red,White,11,15,14,13,89.84,289.06,531.25,808.59
1,12,16,17,Test,BARNABE,male,77,White,White,Red,Red,White,White,White,White,White,Red,White,White,White,White,White,Red,3,10,8,4,339.84,578.13,859.38,1148.44
1,12,17,46,Test,BARNABE,male,77,White,White,White,Red,White,White,Red,Red,White,White,White,Red,White,White,White,White,7,8,12,11,488.28,710.94,3800.78,5429.69
1,12,18,10,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,Red,White,White,White,Red,Red,Red,14,16,15,13,378.91,910.16,1148.44,1898.44
1,12,19,4,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,Red,White,12,15,14,13,89.84,800.78,1050.78,1371.09
1,12,20,41,Test,BARNABE,male,77,White,White,Red,White,White,Red,Red,White,Red,White,White,White,White,White,White,White,3,7,6,9,78.13,238.28,468.75,769.53
1,12,21,20,Test,BARNABE,male,77,White,White,White,Red,White,White,White,Red,White,Red,White,White,White,White,White,Red,4,7,10,8,78.13,687.50,1019.53,1437.50
1,12,22,47,Test,BARNABE,male,77,Red,White,White,White,Red,Red,White,White,Red,White,White,White,White,White,White,White,16,15,14,13,1230.47,1449.22,1761.72,2730.47
1,12,23,50,Test,BARNABE,male,77,White,Red,White,White,White,White,White,White,White,Red,White,White,Red,Red,White,White,3,2,6,5,2507.81,2808.59,3250.00,3949.22
1,12,24,45,Test,BARNABE,male,77,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,1,5,9,4,1390.63,1871.09,2339.84,3250.00
1,12,25,27,Test,BARNABE,male,77,Red,Red,White,White,Red,White,White,White,White,White,White,White,Red,White,White,White,2,1,5,6,136.72,339.84,558.59,828.13
1,12,26,37,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,Red,White,White,Red,Red,Red,White,10,15,16,14,109.38,359.38,589.84,859.38
1,12,27,12,Test,BARNABE,male,77,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,8,7,12,11,39.06,226.56,468.75,679.69
1,12,28,23,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,11,12,16,15,191.41,402.34,609.38,949.22
1,12,29,28,Test,BARNABE,male,77,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,6,5,9,13,140.63,589.84,800.78,1171.88
1,12,30,14,Test,BARNABE,male,77,Red,White,White,White,Red,White,White,White,Red,White,White,White,Red,White,White,White,1,5,9,13,140.63,300.78,808.59,1480.47
1,12,31,6,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,13,11,12,16,78.13,277.34,500.00,699.22
1,12,32,9,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,10,9,14,13,46.88,277.34,796.88,1238.28
1,12,33,34,Test,BARNABE,male,77,White,White,White,White,Red,White,White,White,Red,Red,White,White,Red,White,White,White,5,10,9,13,109.38,308.59,609.38,859.38
1,12,34,43,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,11,12,16,15,70.31,277.34,808.59,1089.84
1,12,35,44,Test,BARNABE,male,77,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,4,3,8,7,58.59,226.56,507.81,808.59
1,12,36,11,Test,BARNABE,male,77,Red,Red,White,White,Red,White,White,Red,White,White,White,White,White,White,White,White,2,5,1,6,359.38,550.78,832.03,1308.59
1,12,37,13,Test,BARNABE,male,77,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,White,White,3,4,7,8,58.59,500.00,890.63,1449.22
1,12,38,49,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,Red,14,16,15,13,89.84,359.38,578.13,917.97
1,12,39,19,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,Red,White,12,15,14,13,78.13,257.81,867.19,1117.19
1,12,40,40,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,Red,White,White,White,Red,Red,Red,White,13,9,14,15,89.84,371.09,621.09,1269.53
1,12,41,32,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,Red,15,16,14,13,82.03,371.09,730.47,1031.25
1,12,42,25,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,14,9,13,10,222.66,500.00,1191.41,1480.47
1,12,43,2,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,Red,15,16,14,13,89.84,351.56,871.09,1199.22
1,12,44,30,Test,BARNABE,male,77,Red,Red,White,Red,Red,White,White,White,White,White,White,White,White,White,White,White,2,4,1,5,70.31,320.31,570.31,820.31
1,12,45,22,Test,BARNABE,male,77,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,8,12,7,11,62.50,292.97,531.25,1011.72
1,12,46,7,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,Red,White,White,White,Red,Red,White,Red,9,14,15,13,121.09,667.97,1917.97,3160.16
1,12,47,35,Test,BARNABE,male,77,White,White,White,White,White,White,White,Red,White,White,White,White,Red,Red,White,Red,8,14,13,16,58.59,281.25,578.13,910.16
1,12,48,8,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,10,14,9,13,39.06,277.34,570.31,808.59
1,12,49,16,Test,BARNABE,male,77,White,White,Red,Red,Red,White,White,Red,White,White,White,White,White,White,White,White,4,3,8,6,42.97,250.00,480.47,812.50
1,12,50,31,Test,BARNABE,male,77,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,10,14,9,13,121.09,292.97,1222.66,1472.66
2,1,1,1,Random,DAN,male,58,White,White,White,Red,Red,White,White,White,White,Red,White,White,White,White,Red,White,15,10,4,3,50.80,390.63,589.84,1000.00
2,1,2,1,Random,DAN,male,58,White,White,White,Red,Red,Red,White,White,White,White,White,Red,White,White,White,White,12,4,3,2,89.80,722.66,941.41,1292.97
2,1,3,1,Random,DAN,male,58,White,White,Red,White,White,White,White,White,White,White,Red,White,Red,Red,White,White,11,14,13,3,121.09,390.63,570.31,953.13
2,1,4,1,Random,DAN,male,58,Red,White,White,White,White,White,White,Red,White,White,White,White,White,Red,White,Red,16,8,14,13,62.50,281.25,562.50,781.25
2,1,5,1,Random,DAN,male,58,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,White,Red,16,12,14,15,62.50,261.72,699.22,1000.00
2,1,6,1,Random,DAN,male,58,White,White,White,Red,Red,White,Red,White,White,White,White,White,White,White,Red,White,15,7,5,9,140.63,621.09,1089.84,1281.25
2,1,7,1,Random,DAN,male,58,White,Red,White,White,White,Red,White,Red,White,White,White,White,White,Red,White,White,8,6,14,2,70.31,410.16,578.13,910.16
2,1,8,1,Random,DAN,male,58,Red,Red,White,Red,White,White,White,White,White,White,White,White,White,Red,White,White,4,14,2,3,78.13,308.59,750.00,968.75
2,1,9,1,Random,DAN,male,58,White,White,White,White,Red,White,White,Red,White,White,Red,White,White,White,Red,White,15,11,8,7,128.91,320.31,500.00,687.50
2,1,10,1,Random,DAN,male,58,White,White,White,White,White,White,Red,White,White,White,White,White,White,Red,Red,Red,15,16,14,7,359.38,562.50,1089.84,1453.13
2,1,11,1,Random,DAN,male,58,Red,White,White,White,White,White,White,Red,White,White,White,Red,White,White,Red,White,12,8,15,3,78.13,300.78,500.00,750.00
2,1,12,1,Random,DAN,male,58,White,Red,White,White,Red,White,White,Red,White,Red,White,White,White,White,White,White,8,10,5,2,89.80,308.59,1218.75,1390.63
2,1,13,1,Random,DAN,male,58,White,Red,White,White,White,White,Red,White,White,White,White,White,White,Red,White,Red,16,14,7,3,187.50,468.75,777.34,1027.34
2,1,14,1,Random,DAN,male,58,White,White,White,Red,White,Red,White,White,Red,White,White,White,White,White,White,Red,16,4,3,13,171.88,652.34,832.03,1390.63
2,1,15,1,Random,DAN,male,58,White,White,Red,White,White,White,White,Red,White,White,White,White,White,Red,Red,White,8,15,14,13,121.09,750.00,921.88,1171.88
2,1,16,1,Random,DAN,male,58,White,Red,Red,White,Red,White,White,White,White,White,White,White,Red,White,White,White,3,2,13,9,70.31,320.31,613.28,820.31
2,1,17,1,Random,DAN,male,58,White,White,White,Red,White,White,White,White,White,White,White,White,Red,White,Red,Red,16,13,15,14,210.94,980.47,1320.31,1847.66
2,1,18,1,Random,DAN,male,58,White,White,Red,White,White,White,White,Red,White,Red,White,White,White,Red,White,White,8,3,14,13,89.80,328.13,578.13,777.34
2,1,19,1,Random,DAN,male,58,Red,White,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,16,15,14,13,97.70,328.13,578.13,910.16
2,1,20,1,Random,DAN,male,58,White,White,Red,White,Red,White,White,White,White,White,White,White,Red,White,White,Red,16,13,3,2,167.97,460.94,789.06,929.69
2,1,21,1,Random,DAN,male,58,White,White,White,White,White,White,Red,Red,White,Red,White,White,White,White,White,Red,16,8,10,3,136.72,687.50,937.50,1589.84
2,1,22,1,Random,DAN,male,58,Red,White,Red,Red,Red,White,White,White,White,White,White,White,White,White,White,White,4,3,9,5,89.80,312.50,562.50,781.25
2,1,23,1,Random,DAN,male,58,Red,White,White,White,White,White,Red,White,White,White,White,White,White,White,Red,Red,16,15,7,4,97.70,347.66,570.31,757.81
2,1,24,1,Random,DAN,male,58,White,Red,White,White,White,Red,White,White,White,Red,White,White,Red,White,White,White,6,10,2,13,152.34,292.97,562.50,902.34
2,1,25,1,Random,DAN,male,58,White,White,White,White,Red,Red,White,White,White,White,White,Red,White,White,White,Red,16,12,6,3,121.09,347.66,589.84,777.34
2,1,26,1,Random,DAN,male,58,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,12,8,7,4,89.80,332.03,480.47,671.88
2,1,27,1,Random,DAN,male,58,White,Red,Red,White,White,White,White,White,White,Red,White,White,White,White,Red,White,15,10,3,2,406.25,726.56,906.25,1136.72
2,1,28,1,Random,DAN,male,58,White,White,White,Red,White,White,White,White,White,Red,Red,Red,White,White,White,White,12,11,4,3,97.70,347.66,847.66,1140.63
2,1,29,1,Random,DAN,male,58,White,Red,White,White,White,Red,White,White,Red,White,White,White,White,Red,White,White,6,9,10,13,363.28,722.66,1390.63,1703.13
2,1,30,1,Random,DAN,male,58,White,White,White,Red,Red,White,White,White,Red,White,White,White,White,Red,White,White,4,14,13,5,46.88,328.13,500.00,968.75
2,1,31,1,Random,DAN,male,58,Red,Red,White,Red,White,Red,White,White,White,White,White,White,White,White,White,White,4,6,3,2,140.63,410.16,1019.53,1199.22
2,1,32,1,Random,DAN,male,58,White,White,Red,White,White,White,White,Red,White,Red,White,White,White,Red,White,White,8,3,14,13,58.60,250.00,968.75,1250.00
2,1,33,1,Random,DAN,male,58,White,White,Red,White,White,White,White,White,White,Red,Red,White,White,Red,White,White,11,14,10,3,109.38,359.38,500.00,726.56
2,1,34,1,Random,DAN,male,58,White,Red,White,Red,White,White,White,White,White,White,Red,White,Red,White,White,White,11,3,4,2,78.13,656.25,839.84,1218.75
